c_qian_de_adj;Qianjiao;;;;;;;;;;;;x
PROV119;Jintao;;;;;;;;;;;;x
c_jintao;Jintao;;;;;;;;;;;;x
c_jintao_adj;Jintaoan;;;;;;;;;;;;x
PROV120;Xianggang;;;;;;;;;;;;x
c_xianggang;Xianggang;;;;;;;;;;;;x
c_xianggang_adj;Xianggangxi;;;;;;;;;;;;x
PROV121;Xinzhou;;;;;;;;;;;;x
c_xinzhou;Xinzhou;;;;;;;;;;;;x
c_xinzhou_adj;Xinzhouan;;;;;;;;;;;;x
PROV122;Kenyon;;;;;;;;;;;;x
c_kenyon;Kenyon;;;;;;;;;;;;x
c_kenyon_adj;Kenyonese;;;;;;;;;;;;x
PROV123;Lowpoint;;;;;;;;;;;;x
c_lowpoint;Lowpoint;;;;;;;;;;;;x
c_lowpoint_adj;Lowpointer;;;;;;;;;;;;x
PROV124;Siple Island;;;;;;;;;;;;x
c_siple_island;Siple Island;;;;;;;;;;;;x
c_siple_island_adj;Siple Islander;;;;;;;;;;;;x
PROV125;Carney;;;;;;;;;;;;x
c_carney;Carney;;;;;;;;;;;;x
c_carney_adj;Carnese;;;;;;;;;;;;x
PROV126;Wright;;;;;;;;;;;;x
c_wright;Wright;;;;;;;;;;;;x
c_wright_adj;Wrighter;;;;;;;;;;;;x
PROV127;Dakota;;;;;;;;;;;;x
c_dakota;Dakota;;;;;;;;;;;;x
c_dakota_adj;Dakotan;;;;;;;;;;;;x
PROV128;Highjump;;;;;;;;;;;;x
c_highjump;Highjump;;;;;;;;;;;;x
c_highjump_adj;Highjumper;;;;;;;;;;;;x
PROV129;Alexandria;;;;;;;;;;;;x
c_alexandria;Alexandria;;;;;;;;;;;;x
c_alexandria_adj;Alexandrian;;;;;;;;;;;;x
PROV130;WAIS Divide;;;;;;;;;;;;x
c_wais_divide;WAIS Divide;;;;;;;;;;;;x
c_wais_divide_adj;Waisan;;;;;;;;;;;;x
PROV131;Meriby;;;;;;;;;;;;x
c_meriby;Meriby;;;;;;;;;;;;x
c_meriby_adj;Meribyan;;;;;;;;;;;;x
PROV215;Yugozapad;;;;;;;;;;;;x
c_yugozapad;Yugozapad;;;;;;;;;;;;x
c_yugozapad_adj;Yoguz;;;;;;;;;;;;x
PROV133;Ames;;;;;;;;;;;;x
c_ames;Ames;;;;;;;;;;;;x
c_ames_adj;Amesan;;;;;;;;;;;;x
PROV134;Flood;;;;;;;;;;;;x
c_flood;Flood;;;;;;;;;;;;x
c_flood_adj;Floodish;;;;;;;;;;;;x
PROV135;Petras;;;;;;;;;;;;x
c_petras;Petras;;;;;;;;;;;;x
c_petras_adj;Petran;;;;;;;;;;;;x
PROV136;Berlinskaya;;;;;;;;;;;;x
c_berlinskaya;Berlinskaya;;;;;;;;;;;;x
c_berlinskaya_adj;Berlinskayan;;;;;;;;;;;;x
PROV137;Korpus;;;;;;;;;;;;x
c_korpus;Korpus;;;;;;;;;;;;x
c_korpus_adj;Korpurate;;;;;;;;;;;;x
PROV138;Wrigley;;;;;;;;;;;;x
c_wrigley;Wrigley;;;;;;;;;;;;x
c_wrigley_adj;Wriggler;;;;;;;;;;;;x
PROV139;Fedorograd;;;;;;;;;;;;x
c_fedorograd;Fedorograd;;;;;;;;;;;;x
c_fedorograd_adj;Fedorogradian;;;;;;;;;;;;x
PROV140;Balchen;;;;;;;;;;;;x
c_balchen;Balchen;;;;;;;;;;;;x
c_balchen_adj;Balchenian;;;;;;;;;;;;x
PROV141;Shirley;;;;;;;;;;;;x
c_shirley;Shirley;;;;;;;;;;;;x
c_shirley_adj;Shirleyan;;;;;;;;;;;;x
PROV142;Block;;;;;;;;;;;;x
c_block;Block;;;;;;;;;;;;x
c_block_adj;Blockker;;;;;;;;;;;;x
PROV143;Fosdick;;;;;;;;;;;;x
c_fosdick;Fosdick;;;;;;;;;;;;x
c_fosdick_adj;Fosdicken;;;;;;;;;;;;x
PROV144;Mitchell;;;;;;;;;;;;x
c_mitchell;Mitchell;;;;;;;;;;;;x
c_mitchell_adj;Mitchellan;;;;;;;;;;;;x
PROV145;Khammond;;;;;;;;;;;;x
c_khammond;Khammond;;;;;;;;;;;;x
c_khammond_adj;Khammonder;;;;;;;;;;;;x
PROV146;Eduard VII;;;;;;;;;;;;x
c_eduard_vii;Eduard VII;;;;;;;;;;;;x
c_eduard_vii_adj;Eduardian;;;;;;;;;;;;x
PROV147;McKinley;;;;;;;;;;;;x
c_mckinley;McKinley;;;;;;;;;;;;x
c_mckinley_adj;McKinlean;;;;;;;;;;;;x
PROV148;Okuma;;;;;;;;;;;;x
c_okuma;Okuma;;;;;;;;;;;;x
c_okuma_adj;Okuman;;;;;;;;;;;;x
PROV149;Kiel;;;;;;;;;;;;x
c_kiel;Kiel;;;;;;;;;;;;x
c_kiel_adj;Kieler;;;;;;;;;;;;x
PROV150;Bursey;;;;;;;;;;;;x
c_bursey;Bursey;;;;;;;;;;;;x
c_bursey_adj;Bursean;;;;;;;;;;;;x
PROV151;Clark;;;;;;;;;;;;x
c_clark;Clark;;;;;;;;;;;;x
c_clark_adj;Clarkish;;;;;;;;;;;;x
PROV152;Mermansk;;;;;;;;;;;;x
c_mermansk;Mermansk;;;;;;;;;;;;x
c_mermansk_adj;Mermanskyan;;;;;;;;;;;;x
PROV153;Archangel;;;;;;;;;;;;x
c_archangel;Archangel;;;;;;;;;;;;x
c_archangel_adj;Archangelic;;;;;;;;;;;;x
PROV154;Waesche;;;;;;;;;;;;x
c_waesche;Waesche;;;;;;;;;;;;x
c_waesche_adj;Waeschen;;;;;;;;;;;;x
PROV216;Little Rockford;;;;;;;;;;;;x
c_little_rockford;Little Rockford;;;;;;;;;;;;x
c_little_rockford_adj;Rockfordian;;;;;;;;;;;;x
PROV156;Pavlopolis;;;;;;;;;;;;x
c_pavlopolis;Pavlopolis;;;;;;;;;;;;x
c_pavlopolis_adj;Pavlopolitian;;;;;;;;;;;;x
PROV157;Tsiprachai;;;;;;;;;;;;x
c_tsiprachai;Tsiprachai;;;;;;;;;;;;x
c_tsiprachai_adj;Tsiprachaios;;;;;;;;;;;;x
PROV158;Rockefeller;;;;;;;;;;;;x
c_rockefeller;Rockefeller;;;;;;;;;;;;x
c_rockefeller_adj;Rockefelleran;;;;;;;;;;;;x
PROV159;Edessa;;;;;;;;;;;;x
c_edessa;Edessa;;;;;;;;;;;;x
c_edessa_adj;Edessan;;;;;;;;;;;;x
PROV160;Heraklion;;;;;;;;;;;;x
c_heraklion;Heraklion;;;;;;;;;;;;x
c_heraklion_adj;Heraklean;;;;;;;;;;;;x
PROV161;Nyusu;;;;;;;;;;;;x
c_nyusu;Nyusu;;;;;;;;;;;;x
c_nyusu_adj;Nyushan;;;;;;;;;;;;x
PROV162;Bostonia;;;;;;;;;;;;x
c_bostonia;Bostonia;;;;;;;;;;;;x
c_bostonia_adj;Bostonian;;;;;;;;;;;;x
PROV163;Amolato;;;;;;;;;;;;x
c_amolato;Amolato;;;;;;;;;;;;x
c_amolato_adj;Amolatoan;;;;;;;;;;;;x
PROV164;Hartris;;;;;;;;;;;;x
c_hartris;Hartris;;;;;;;;;;;;x
c_hartris_adj;Hartrian;;;;;;;;;;;;x
PROV165;Sipledome;;;;;;;;;;;;x
c_sipledome;Sipledome;;;;;;;;;;;;x
c_sipledome_adj;Sipledomean;;;;;;;;;;;;x
PROV166;Roosevelt;;;;;;;;;;;;x
c_roosevelt;Roosevelt;;;;;;;;;;;;x
c_roosevelt_adj;Roosevelter;;;;;;;;;;;;x
PROV167;New Chicago;;;;;;;;;;;;x
c_new_chicago;New Chicago;;;;;;;;;;;;x
c_new_chicago_adj;New Chicagan;;;;;;;;;;;;x
PROV217;Yarmouth;;;;;;;;;;;;x
c_yarmouth;Yarmouth;;;;;;;;;;;;x
c_yarmouth_adj;Yarmouther;;;;;;;;;;;;x
PROV169;Byrd;;;;;;;;;;;;x
c_byrd;Byrd;;;;;;;;;;;;x
c_byrd_adj;Byrdan;;;;;;;;;;;;x
PROV170;Greenwich;;;;;;;;;;;;x
c_greenwich;Greenwich;;;;;;;;;;;;x
c_greenwich_adj;Greenwich;;;;;;;;;;;;x
PROV171;Colington;;;;;;;;;;;;x
c_colington;Colington;;;;;;;;;;;;x
c_colington_adj;Colingtonian;;;;;;;;;;;;x
PROV172;O'Brady;;;;;;;;;;;;x
c_obrady;O'Brady;;;;;;;;;;;;x
c_obrady_adj;O'Brady;;;;;;;;;;;;x
PROV173;Upstream Bravo;;;;;;;;;;;;x
c_upstream_bravo;Upstream Bravo;;;;;;;;;;;;x
c_upstream_bravo_adj;Upstream Bravo;;;;;;;;;;;;x
PROV174;Olympia;;;;;;;;;;;;x
c_olympia;Olympia;;;;;;;;;;;;x
c_olympia_adj;Olympian;;;;;;;;;;;;x
PROV175;Portland;;;;;;;;;;;;x
c_portland;Portland;;;;;;;;;;;;x
c_portland_adj;Portlandic;;;;;;;;;;;;x
PROV176;Jennaby;;;;;;;;;;;;x
c_jennaby;Jennaby;;;;;;;;;;;;x
c_jennaby_adj;Jennabyan;;;;;;;;;;;;x
PROV177;Sanic;;;;;;;;;;;;x
c_sanic;Sanic;;;;;;;;;;;;x
c_sanic_adj;Sanician;;;;;;;;;;;;x
PROV178;Athletica;;;;;;;;;;;;x
c_athletica;Athletica;;;;;;;;;;;;x
c_athletica_adj;Athletic;;;;;;;;;;;;x
PROV179;Delta;;;;;;;;;;;;x
c_delta;Delta;;;;;;;;;;;;x
c_delta_adj;Deltan;;;;;;;;;;;;x
PROV180;Gould;;;;;;;;;;;;x
c_gould;Gould;;;;;;;;;;;;x
c_gould_adj;Gouldish;;;;;;;;;;;;x
PROV181;Reedy;;;;;;;;;;;;x
